nodeID,tau_HD,tau_bench,effective,seed_node
106,0.19395238095238077,0.22203059987150897,0.8735389674424276,0
107,0.2013333333333331,0.20980976488788988,0.95959944209896,0
108,0.2489999999999998,0.22912826489749566,1.0867275589565264,0
109,0.2353095238095236,0.2794704478528008,0.8419835643354424,0
110,0.23133333333333322,0.251596413536712,0.9194619672095521,0
111,0.2731666666666665,0.15651009595506749,1.7453613135927664,0
112,0.22742857142857126,0.20234877969252968,1.1239433802079286,0
113,0.2629999999999998,0.2003641420308087,1.3126101174308922,0
114,0.19235714285714267,0.2674412339796955,0.7192501320561013,0
115,0.2373333333333332,0.23329168661199912,1.0173244352596926,0
116,0.27483333333333315,0.2908127320440753,0.9450526165122635,0
117,0.21711904761904754,0.2000256470959596,1.0854560441186205,0
118,0.2798333333333331,0.2390617195304695,1.1705484838097096,0
119,0.23509523809523789,0.23066504249977637,1.0192061855036652,0
120,0.19952380952380933,0.14813136720305836,1.3469382838430313,0
121,0.21152380952380936,0.235496341265572,0.8982042285118623,0
122,0.16796825396825377,0.19407485744184602,0.8654817846180048,0
123,0.17876190476190465,0.20674029871890834,0.8646688907272784,0
124,0.17871428571428555,0.23039820028456393,0.7756757018655364,0
125,0.17452380952380936,0.2885967896837462,0.6047323316210768,0
126,0.22073809523809518,0.24824008680960552,0.8892121255476206,0
127,0.5,0.14821211831015751,3.37354330874396,0
128,0.5,0.515,0.970873786407767,0
129,0.19652380952380938,0.21029720279720276,0.9345051047270677,0
130,0.18438095238095228,0.19525663730209183,0.9443005622169288,0
131,0.18486111111111098,0.260776961134104,0.7088859012205705,0
132,0.208047619047619,0.22515367080584472,0.9240249928104585,0
133,0.18257142857142838,0.2651010141818966,0.688686269778503,0
134,0.19694047619047603,0.2294904531232656,0.8581641349790438,0
135,0.20077380952380947,0.2645689627832485,0.7588713634875456,0
136,0.17614285714285696,0.21515244705543213,0.8186886068624416,0
137,0.18589285714285705,0.16794891306610055,1.1068416803012844,0
138,0.17011904761904745,0.22690042800336918,0.7497519908447303,0
139,0.2020238095238095,0.19490866877230514,1.0365049989634703,0
140,0.2007619047619046,0.2103473126200399,0.9544305665770504,0
141,0.1912619047619047,0.19841304528804526,0.9639583147581907,0
142,0.1598174603174601,0.16072044275169278,0.9943816578726843,0
143,0.16067857142857123,0.17279787555280976,0.9298642759034692,0
144,0.21614285714285708,0.253659868978015,0.8520971725393047,0
145,0.3645357142857143,0.22716450216450218,1.604721295855169,0
146,0.3920000000000001,0.20183617736138743,1.942169164738612,0
147,0.28883333333333305,0.21828994583603892,1.3231637042517772,0
148,0.24392857142857122,0.2606400747944866,0.9358828323729868,0
149,0.23359523809523788,0.19861710869775384,1.1761083404487178,0
150,0.24633333333333307,0.19795222698448503,1.2444079922002595,0
151,0.22733333333333325,0.24356078872885595,0.933374105576625,0
152,0.20586904761904756,0.28538058127610366,0.7213842185704665,0
153,0.21914285714285703,0.24336086118382771,0.9004852139199281,0
154,1.0,0.2027068104936957,4.93323336085494,1
155,0.1868095238095237,0.2527476737229059,0.7391147109600226,0
156,0.1675476190476189,0.27224427189597467,0.6154312003730213,0
157,0.25683333333333314,0.2392751803330551,1.073380586218087,0
158,0.20771428571428555,0.25070943016613645,0.8285060740501085,0
159,0.19223809523809504,0.24888353833666332,0.7724018089860796,0
160,0.20090476190476175,0.21154415759678916,0.9497060291671752,0
161,0.1899880952380952,0.24458346313185023,0.7767822599505686,0
162,0.37983333333333336,0.20126064106833336,1.887270811208287,0
163,0.3662619047619047,0.20937721789994518,1.7492920597356,0
164,0.3227619047619046,0.2696213291916417,1.1970933669438724,0
165,0.2178571428571428,0.2592929872780619,0.8401968180632517,0
166,0.18066666666666648,0.24065861584518297,0.750717633907154,0
167,0.19690476190476175,0.2012925536002459,0.978201917472824,0
168,0.2656666666666665,0.2278823167920912,1.1658064144970401,0
169,0.20685714285714277,0.2714734892964558,0.7619791656018743,0
170,0.3095476190476188,0.22915729569575727,1.350808483351071,0
171,0.25652380952380943,0.19149400401522637,1.3395918626434502,0
172,0.1924523809523807,0.19272734434024752,0.9985733037062899,0
173,0.26083333333333303,0.28466095536408037,0.9162947303388627,0
174,0.20347619047619034,0.2954861059338672,0.6886150867673297,0
175,0.26233333333333314,0.1542547795868479,1.7006496267795401,0
176,0.26616666666666655,0.1775212662117424,1.4993508797373627,0
177,0.17104761904761887,0.18109809665416282,0.9445025773753049,0
178,0.1838571428571426,0.24407220984144062,0.7532899504477949,0
179,0.23195238095238083,0.3023805904240687,0.7670875323944669,0
