nodeID,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99,iter_100
165,N,10,3,0,9,7,N,2,N,N,N,3,12,8,2,9,7,1,6,7,N,7,4,9,N,0,N,N,N,N,0,6,N,7,5,8,7,2,N,8,N,N,7,3,6,11,6,N,13,5,9,8,0,2,N,N,6,N,3,9,7,N,N,N,8,7,N,4,6,13,N,N,4,5,N,2,0,N,6,11,N,N,1,N,N,6,8,13,5,3,0,1,8,10,8,N,N,3,0,6
166,N,N,5,7,10,8,N,3,N,N,N,6,11,9,5,10,8,0,6,0,1,8,6,9,N,4,N,N,N,N,9,6,N,6,4,9,8,4,N,9,N,N,7,1,7,12,10,N,13,6,10,0,4,2,N,N,5,N,5,8,5,N,N,N,9,8,N,2,7,15,N,N,5,6,N,4,N,0,4,0,0,1,N,N,N,7,8,13,6,4,4,3,9,10,7,N,N,5,N,1
167,N,N,4,6,9,7,N,4,N,N,N,1,12,9,4,10,6,3,7,8,N,8,6,8,N,2,N,0,N,N,9,6,N,0,3,8,7,3,N,8,N,N,8,2,6,13,9,N,12,5,9,8,1,1,N,N,7,N,5,9,6,N,N,N,5,8,N,1,6,17,N,N,4,5,N,3,3,N,3,10,N,N,N,N,N,7,8,12,4,2,8,2,9,11,7,N,N,4,N,4
168,N,N,4,5,6,7,N,0,N,N,N,N,12,9,2,10,7,3,4,7,N,7,4,9,N,5,N,N,N,N,9,6,N,6,3,1,3,4,N,7,N,N,6,7,5,10,0,N,13,6,8,6,0,4,N,N,6,N,3,9,9,0,N,N,6,7,N,6,2,18,N,N,6,4,N,9,N,N,5,8,N,N,N,N,0,6,1,12,6,7,8,N,9,10,7,N,N,4,N,4
169,N,N,4,7,9,8,0,3,N,N,N,0,12,10,3,10,8,3,0,8,N,8,4,10,N,3,N,N,N,N,9,0,N,4,2,6,3,2,N,0,N,N,8,1,6,13,9,N,12,7,8,7,1,5,N,N,0,N,6,9,8,1,N,N,7,8,N,4,1,18,N,N,3,3,N,11,5,N,6,12,N,0,N,N,N,7,5,12,6,5,8,N,10,10,7,N,N,0,N,4
170,N,N,4,5,8,8,N,1,0,N,N,0,11,8,4,8,7,8,6,8,N,5,3,10,N,4,N,N,N,N,9,4,N,1,0,6,6,4,N,7,N,N,8,7,5,12,8,N,13,6,9,7,2,5,N,N,9,N,5,9,8,N,0,N,8,8,N,5,6,17,N,N,2,4,N,10,N,N,7,12,N,N,N,N,N,6,4,14,5,7,8,0,10,9,6,N,N,0,N,7
171,N,N,0,6,8,7,N,4,N,N,N,0,12,10,3,10,7,7,5,8,N,7,6,9,N,2,N,N,N,N,9,5,N,5,4,2,2,1,N,8,N,N,8,6,5,13,8,N,10,6,2,7,2,4,N,N,9,N,6,9,8,N,N,N,7,6,N,5,3,18,N,N,3,4,N,10,N,N,6,9,N,N,N,N,N,6,2,13,6,2,9,N,10,10,6,N,N,3,N,6
172,N,N,0,1,8,7,N,4,N,N,N,2,12,9,4,10,6,8,6,8,N,8,6,9,N,5,N,N,N,N,8,5,N,7,3,7,4,0,N,8,N,N,8,7,6,12,8,N,11,5,7,6,3,5,N,N,6,N,6,9,8,N,N,N,7,6,N,6,5,17,N,N,4,4,N,0,N,N,6,12,N,N,N,N,N,6,6,10,7,4,7,N,7,9,7,N,N,1,N,5
173,N,N,7,4,8,6,N,7,N,N,N,N,10,8,6,10,6,8,5,7,N,8,5,9,N,3,N,N,0,N,6,5,N,5,5,2,0,0,N,8,0,N,5,14,5,0,10,N,12,3,9,6,8,7,N,N,7,N,5,3,8,0,N,N,5,0,N,9,6,0,N,N,5,4,N,2,N,N,0,0,N,N,N,N,N,6,9,6,6,1,8,N,8,8,6,N,N,6,N,8
174,N,N,1,5,5,7,0,5,0,N,N,N,11,6,8,8,0,0,1,8,N,8,7,7,N,5,N,0,N,N,3,6,N,0,6,14,9,1,N,6,N,N,7,11,5,7,10,N,9,7,7,0,12,8,N,1,6,N,0,8,9,1,N,N,0,6,N,7,10,17,N,N,6,6,0,11,N,N,6,7,N,N,N,N,N,7,12,1,7,1,6,N,5,8,7,N,N,5,N,5
175,N,N,12,5,11,7,N,9,N,N,N,N,9,8,9,5,9,13,7,8,N,7,3,7,N,6,N,N,N,N,8,7,N,7,10,14,15,8,N,8,N,N,5,15,3,12,13,N,15,5,10,1,11,13,N,N,11,N,5,1,10,N,N,N,0,11,N,10,12,17,1,N,6,1,N,12,N,N,8,1,N,N,N,N,N,5,15,16,11,9,12,N,12,11,4,N,N,9,N,10
176,N,N,14,3,0,2,N,10,N,N,N,N,11,10,10,7,10,14,7,8,N,7,8,8,N,7,N,N,N,N,8,4,N,8,11,13,15,9,N,7,N,N,6,15,4,11,1,N,15,1,12,6,13,14,N,N,11,1,1,7,9,N,N,N,9,13,N,11,13,17,N,N,9,6,1,12,N,N,7,12,N,N,N,N,N,1,0,13,10,9,12,N,10,12,1,N,N,8,N,11
177,N,0,14,7,5,6,N,7,1,N,N,N,11,7,10,10,8,0,3,3,N,9,10,1,N,8,1,N,N,N,10,6,N,7,6,16,13,5,N,5,N,N,7,11,7,7,12,N,9,8,10,6,13,8,N,N,5,N,4,7,9,N,N,N,1,1,N,10,12,17,N,N,8,6,N,11,N,N,6,1,N,N,N,N,N,7,12,9,10,8,6,N,7,10,7,N,N,7,N,7
178,N,0,9,2,4,7,N,5,N,N,N,N,11,1,7,10,7,2,2,8,N,8,0,9,N,6,N,N,N,N,3,5,N,8,6,9,8,1,N,9,N,N,5,8,6,0,4,N,12,3,1,7,8,3,4,N,7,N,4,8,8,N,N,N,8,8,N,5,10,5,0,N,5,1,N,1,N,N,7,13,N,N,0,N,N,3,7,13,6,3,7,N,8,4,8,N,N,4,N,7
179,N,N,8,5,3,7,N,8,N,1,N,N,9,8,7,9,6,9,6,7,N,9,6,8,0,4,0,N,1,0,7,6,N,5,6,3,1,1,N,8,1,N,6,13,5,1,11,N,12,4,2,5,9,0,N,N,8,N,0,4,9,1,N,N,6,1,N,1,7,1,N,N,2,5,N,0,1,N,1,1,N,N,N,N,N,7,10,5,2,0,9,N,9,2,5,N,N,7,N,9
